Date,Price,AHR999
2024/05/29 15:50:12,68199,1.144225159525185
2024/05/29 15:51:12,68170.1,1.14325561156578
2024/05/29 15:52:12,68141.1,1.1422831218471217
2024/05/29 15:53:13,68161.2,1.142957113815532
2024/05/29 15:54:13,68163.5,1.1430342499491184
2024/05/29 15:55:14,68161.4,1.142963821202084
2024/05/29 15:56:14,68126.7,1.1418003841479871
2024/05/29 15:57:14,68100.1,1.140908928642828
2024/05/29 15:58:15,68034.4,1.138708592412853
2024/05/29 15:59:15,68023,1.1383270151411446
2024/05/29 16:00:15,68022.8,1.1383203213737916
2024/05/29 16:01:16,67978.2,1.1368281028047262
2024/05/29 16:02:16,67860.6,1.1328981563090614
2024/05/29 16:03:17,67886.1,1.1337497353043007
2024/05/29 16:04:17,67892.7,1.133970196105426
2024/05/29 16:05:17,67873.7,1.1333355941837164
2024/05/29 16:06:18,67823,1.131643078408906
2024/05/29 16:07:18,67745.5,1.1290583437108452
2024/05/29 16:08:18,67703.4,1.1276554878274936
2024/05/29 16:09:19,67687.7,1.1271325557912106
2024/05/29 16:10:19,67654.1,1.126013822131215
2024/05/29 16:11:20,67647.9,1.1258074498402373
2024/05/29 16:12:20,67756.3,1.1294183617809281
2024/05/29 16:13:20,67777.8,1.1301352352631584
2024/05/29 16:14:21,67772.8,1.1299685002038968
2024/05/29 16:15:21,67710.8,1.1279020074009927
2024/05/29 16:16:21,67786.8,1.130435389367283
2024/05/29 16:17:22,67724.7,1.1283651372743364
2024/05/29 16:18:22,67708.5,1.1278253835667573
2024/05/29 16:19:22,67633.7,1.1253348619868155
2024/05/29 16:20:23,67739.2,1.1288483596727872
2024/05/29 16:21:23,67740.7,1.1288983541010416
2024/05/29 16:22:24,67811.7,1.1312660233828284
2024/05/29 16:23:24,67807.5,1.131125895052204
2024/05/29 16:24:24,67887.7,1.133803178378905
2024/05/29 16:25:25,67900.1,1.134217404914696
2024/05/29 16:26:25,67896,1.134080434543186
2024/05/29 16:27:26,67955.8,1.1360790169527681
2024/05/29 16:28:26,67952.3,1.1359619945893455
2024/05/29 16:29:26,67979,1.1368548604368418
2024/05/29 16:30:27,67932.3,1.1352934109952129
2024/05/29 16:31:27,67969.9,1.136550510952779
2024/05/29 16:32:28,67982.9,1.1369853084027965
2024/05/29 16:33:29,67893.9,1.1340102821901168
2024/05/29 16:34:29,67899.5,1.1341973599534605
2024/05/29 16:35:30,67885.7,1.1337363747324583
2024/05/29 16:36:30,67864.2,1.1330183598304862
2024/05/29 16:37:31,67860.8,1.1329048341151857
